0.393081	0.042274	-0.180868	0.332730	-0.252915	-0.576074	-0.277981	0.478675	0.056523	0.169390	-0.122387	-0.121231	0.129334	0.581069	0.258065	0.688352	-0.190997	-0.072005	-0.195604	-0.472024	0.324946	-0.078116	0.063824	0.326133	0.220205	0.160360	0.352796	0.245202	0.141276	-0.122183	0.042292	-0.149104	0.204357	-0.273682	-0.069843	0.174054	0.238855	-0.326213	0.333926	-0.152218	0.069103	-0.632516	-0.486869	0.149631	0.903865	0.058092	0.237587	0.473104	-0.115289	0.177423
-0.041338	-0.022055	0.155763	0.344609	0.193363	0.096937	-0.407040	-0.215826	0.058163	-0.557354	-0.026640	-0.143867	0.030577	-0.515058	-0.214162	0.070059	-0.122820	0.164750	-0.411454	0.207438	-0.423457	-0.085401	0.091307	-0.237366	0.300656	0.117594	-0.101737	0.157174	0.139995	-0.139806	0.034520	-0.543436	0.063728	-0.109316	-0.293322	0.556305	0.081157	0.381238	-0.136352	-0.246711	-0.150580	0.782512	-0.102287	0.155990	-0.691816	0.064702	0.197294	-0.234593	-0.291819	-0.194544
0.005419	-0.031253	0.138833	0.009353	0.084639	-0.103048	-0.138501	-0.006658	-0.487040	-1.013492	0.109267	-0.211145	-0.094576	-0.182905	0.065868	0.053349	0.130033	-0.042705	-0.108521	0.295588	-0.396780	0.324257	0.226161	-0.363772	0.189822	0.299894	-0.297485	0.460205	0.031395	0.242452	0.141799	0.134321	-0.137303	0.031688	0.070084	-0.015282	-0.075046	-0.349217	0.046222	0.142817	-0.151100	0.126243	0.304068	0.552662	0.397912	-0.284023	0.579787	0.375147	-0.091395	0.116507
0.057314	0.511896	0.129340	-0.156364	0.085765	-0.339124	0.058369	0.372373	0.331110	0.140292	0.557758	0.294407	0.475421	0.031482	-0.442790	-0.122188	-0.329425	0.466257	-0.659735	-0.427011	0.133191	-0.023117	-0.730519	0.286189	0.105003	-0.124256	-0.095670	-0.176130	0.166798	0.209112	0.314408	0.560159	0.270044	0.398120	0.123825	-0.252687	0.008620	0.069452	0.205463	0.521285	0.510607	-0.053405	-0.280174	0.133571	-0.093923	-0.395928	-0.056482	0.178632	-0.826443	-0.300086
-0.392835	0.162736	0.251883	0.386421	0.355505	0.592270	0.405016	0.087671	-0.379363	0.117660	0.036590	0.124600	0.248030	0.078824	-0.454512	0.371248	0.345652	-0.070645	0.064693	-0.195455	-0.353090	0.165525	-0.611164	0.183913	-0.248623	0.186761	0.577871	-0.500990	-0.088768	-0.135007	-0.059483	-0.128649	-0.225538	0.993437	0.076511	0.025407	0.074331	0.834876	-0.201005	0.012220	0.344680	0.151078	-0.051249	0.250850	-0.219591	-0.074577	0.081453	0.077927	0.083323	-0.755299
0.155280	0.129896	0.036227	-0.253711	0.379652	0.463462	-0.141895	0.019802	-0.089274	-0.199376	0.208732	0.150794	-0.347234	0.494574	-0.203581	-0.125864	-0.537837	0.493418	0.555647	-0.367764	0.573188	-0.107805	-0.356894	-0.011281	0.076984	-0.455989	-0.230270	0.168178	-0.023008	-0.504602	-0.487735	0.125626	-0.210352	0.155315	0.036553	0.450607	0.095302	-0.172140	-0.257877	0.221971	-0.135945	-0.499113	-0.342724	0.394735	-0.072043	0.175795	0.271800	-0.273023	-0.500752	0.042988
-0.331616	0.329190	0.343512	0.143678	-0.364604	0.217163	-0.486187	0.185133	-0.138230	-0.323171	0.270669	0.383710	-0.138792	-0.295478	0.663253	0.198977	-0.052543	-0.060960	-0.133895	-0.391692	-0.030964	0.116026	0.025922	-0.159829	-0.112906	-0.096483	0.376207	-0.102587	-0.227217	0.053319	0.229263	-0.123773	0.015601	0.041942	0.389141	-0.053599	-0.786310	-0.593971	-0.194654	0.325634	0.254414	-0.105428	0.075008	-0.475097	0.295056	-0.114706	0.134272	-0.084159	-0.587198	0.188118
0.054947	0.558684	-0.230146	0.081767	-0.196575	-0.006332	0.219965	-0.332633	0.310241	0.396811	0.126720	-0.172224	0.106733	0.038146	0.138229	-0.511902	0.103984	0.001920	-0.691674	0.132077	0.069149	-0.052783	-0.116818	-0.822359	-0.159177	0.430709	-0.321368	0.191947	0.045592	-0.453624	0.179588	-0.745135	0.219992	-0.037230	-0.082926	0.201316	-0.162063	0.000204	0.238630	-0.029560	0.145184	-0.285004	0.617761	-0.036251	-0.118749	-0.444216	-0.096327	0.107966	0.378912	-0.102515
-0.217643	0.419474	-0.061032	0.389249	0.161504	-0.372383	-0.135520	-0.205476	0.033008	-0.153485	0.570804	0.119638	-0.164464	0.229344	-0.088019	-0.136989	-0.452784	-0.477584	-0.144069	0.027059	-0.052966	0.385819	-0.400063	-0.236271	-0.670408	-0.264145	0.018825	0.577074	-0.100966	-0.324465	-0.324236	-0.294660	-0.056833	-0.548852	0.005079	0.041878	-0.244143	-0.216661	0.125872	-0.569457	-0.024864	-0.282450	-0.383574	-0.072285	-0.040522	0.121334	0.386548	0.364102	0.191999	-0.212730
0.359485	-0.316514	0.185855	0.107656	-0.090323	-0.005760	-0.320707	0.229509	0.289238	-0.180743	-0.105099	-0.173298	0.211638	-0.094930	-0.127473	0.437272	0.109882	-0.241556	-0.020948	-0.066422	-0.110344	0.069556	0.486000	-0.054328	0.324270	0.214713	0.209186	0.325521	-0.500290	0.043696	0.561774	0.481333	0.033509	0.006453	0.528844	-0.055857	-0.563666	-0.294615	0.055675	-0.211740	-0.216018	-0.232388	-0.111936	-0.029329	-0.075525	0.031521	-0.618508	-0.271244	-0.394735	-0.035922
0.011370	0.158439	-0.234009	0.006345	0.597042	0.140959	-0.273824	0.060387	0.061843	-0.290111	-0.192169	-0.265889	0.606214	-0.272861	0.067177	0.160602	0.248683	0.088445	0.045547	0.092425	-0.219737	-0.421122	-0.062296	-0.325330	-0.293536	-0.186496	-0.104152	0.106022	0.007222	0.071858	-0.247640	0.657012	0.079688	0.052518	-0.426290	-0.123422	-0.281537	0.139957	-0.401154	0.290441	0.031190	0.226658	0.192858	-0.055677	-0.263827	0.019004	0.029676	0.063609	0.341602	0.138874
0.579284	0.232151	0.013020	0.316551	0.331758	-0.032496	0.039286	0.138684	-0.006491	0.239836	-0.370173	0.381515	0.602108	-0.140395	0.038607	0.411403	0.070188	-0.436086	-0.019879	-0.116625	0.506407	-0.146129	0.058923	-0.324905	-0.010978	0.041753	-0.182039	-0.162297	0.674384	-0.231305	0.299440	-0.003334	-0.097621	0.419372	-0.607693	0.271369	-0.671546	0.290965	0.545722	-0.068894	-0.065392	0.054336	0.329110	-0.133302	0.329925	-0.027296	0.095907	-0.422825	0.136034	0.447761
-0.670200	0.289108	0.460498	-0.114027	-0.246198	-0.010579	-0.530293	0.027442	-0.241179	-0.663090	-0.086692	-0.269413	0.211112	-0.366876	0.213730	-0.152017	-0.020575	0.506879	0.456627	-0.195838	0.109396	-0.379050	0.280204	0.613378	0.569637	-0.459352	0.132564	0.337845	-0.469887	0.000125	0.207185	-0.252311	0.076272	-0.615680	0.151011	-0.153211	0.525465	0.109641	-0.002574	0.324570	-0.564213	-0.013003	0.130010	0.274395	0.195426	-0.388373	-0.375351	0.244996	-0.035450	0.274212
0.411702	-0.042330	0.031711	0.168721	-0.226806	0.056009	0.442340	-0.387233	-0.140589	-0.056525	-0.635629	0.731011	-0.266009	-0.005693	0.611441	-0.063927	-0.026941	0.064440	-0.056632	-0.119967	-0.605257	0.161822	0.638990	-0.515386	0.272334	0.532923	-0.303112	0.327176	0.019513	0.097269	-0.304830	0.237584	0.065381	-0.018968	-0.066979	-0.061579	-0.159884	0.090550	-0.097179	-0.268438	-0.016638	-0.190371	0.258284	-0.145934	0.059179	-0.214604	0.128957	0.148558	-0.041425	0.190615
0.257997	0.021598	-0.140856	0.039821	-0.379633	-0.343091	-0.050879	0.127154	0.011947	-0.214420	0.181575	0.701826	0.296304	0.325075	-0.100328	-0.505283	-0.006216	-0.107093	-0.119083	-0.074913	-0.190994	0.235905	-0.017812	0.084392	-0.142071	0.457674	0.335130	0.251135	-0.537095	0.520320	-0.147592	-0.281679	-0.502885	0.070859	0.572430	-0.508006	-0.161712	-0.469488	0.180655	0.153929	0.498818	-0.137576	-0.253068	0.400018	0.304534	-0.042858	-0.095686	0.103186	-0.295384	-0.244720
0.087760	-0.265844	0.338813	0.010459	0.111423	0.246195	0.013218	0.389632	0.077963	-0.043124	-0.214360	-0.659709	-0.365350	-0.157315	0.796425	0.000300	0.286162	-0.026841	0.104644	0.005366	0.159167	0.077157	0.055615	-0.245130	0.753873	-0.212096	-0.168168	0.086826	0.467703	0.217636	0.180215	0.084625	0.389923	-0.369317	0.288768	-0.068874	0.212700	-0.174338	0.180670	-0.235631	-0.363376	-0.145806	0.056673	-0.292677	0.279282	0.230181	-0.222458	0.102905	-0.132670	-0.185865
0.662164	-0.110564	-0.340793	-0.444731	-0.181582	0.302128	0.313927	0.154979	-0.192059	0.200588	0.188902	0.264221	-0.144760	0.199780	-0.580939	0.252291	-0.079144	0.502275	0.133359	0.153315	0.125909	-0.151564	-0.373588	0.051889	0.315255	-0.302842	0.155708	-0.261072	0.560855	-0.225910	0.311536	0.002460	0.434316	0.375357	0.226777	-0.058920	-0.082946	0.227247	-0.054399	-0.219855	0.163992	0.098092	-0.074167	-0.186228	0.090117	0.071211	-0.121450	-0.164865	0.672532	-0.753215
-0.428419	-0.349923	-0.099475	-0.001252	-0.202758	-0.129055	-0.225199	0.219974	0.423222	-0.145971	0.102156	-0.263836	-0.203308	-0.610059	0.066199	-0.065540	-0.147914	0.234576	-0.064174	-0.220146	0.368478	-0.341651	-0.014325	-0.370448	-0.252133	-0.480555	-0.167813	0.092409	0.323077	-0.142098	-0.212375	-0.233720	0.045503	0.053645	0.243581	0.036813	0.185492	-0.350989	0.178210	0.193149	0.241538	0.191007	-0.279272	-0.668441	-0.070892	0.052264	0.529458	0.160629	-0.035222	-0.050742
0.063775	0.382202	0.319756	-0.303252	-0.379602	-0.208306	0.017574	-0.281378	0.091355	-0.082785	-0.365047	0.160156	-0.066450	-0.563821	-0.220411	0.031624	0.261018	-0.569990	-0.073264	-0.088123	0.080627	-0.013874	-0.378196	0.352751	-0.136705	0.073519	-0.027754	0.392480	0.445421	0.087502	-0.196392	0.177555	0.310808	0.183440	-0.307058	-0.166791	-0.114103	0.119221	0.565696	0.179821	-0.165407	0.024111	-0.036523	-0.455619	-0.004318	0.632552	0.160497	0.100466	-0.217806	0.061247
0.374165	-0.155841	-0.231018	0.159000	0.266914	0.636249	-0.026615	-0.074802	-0.331891	-0.560805	0.624894	0.046797	0.100109	0.372708	0.157188	-0.284303	0.177917	-0.125588	-0.195505	-0.173090	-0.076343	-0.199986	-0.136035	-0.107436	0.315222	0.068192	-0.033849	-0.197293	-0.053845	0.241104	-0.385444	-0.019502	0.043301	-0.043763	0.029484	-0.395138	-0.038544	-0.292759	0.155696	-0.423212	0.195980	-0.026402	-0.232727	0.574124	0.163879	0.088351	-0.634093	-0.138905	0.153745	0.520663
0.182159	-0.279805	0.077336	0.710925	-0.224087	0.342377	0.143097	-0.136148	0.447077	-0.164435	-0.235438	-0.771391	0.326919	-0.055839	-0.403974	-0.254479	0.316432	0.275586	0.218726	-0.188032	-0.052461	0.278987	0.228611	0.505972	0.255421	0.180849	0.302978	0.201848	-0.208449	-0.010270	0.383866	0.522485	0.239424	-0.098574	0.615097	0.097776	-0.116891	0.253325	-0.085488	0.212813	0.618304	0.246821	-0.312450	-0.367017	0.359623	-0.234390	0.127123	-0.184402	0.072767	-0.886836
-0.113559	0.088601	-0.020954	-0.067823	-0.271749	-0.695986	0.732705	-0.151511	-0.504599	-0.316902	-0.259296	0.023477	0.097192	0.125800	-0.250182	0.004946	-0.341305	-0.255349	-0.466582	0.236970	0.087449	-0.117000	0.107319	0.403539	0.124736	0.140396	0.184220	0.615918	-0.408117	-0.037696	0.265599	0.337806	0.302301	-0.484597	-0.375611	0.159758	0.250250	-0.290573	-0.336393	0.018980	0.129670	0.280775	0.053859	0.028305	0.004235	0.061109	0.025487	0.320175	-0.308669	-0.106837
0.194385	0.032034	0.470209	0.274924	-0.565943	-0.030638	-0.330528	-0.185684	0.119362	0.069273	-0.128460	0.386963	-0.490536	-0.451149	0.009009	0.236928	0.335131	0.107268	0.035007	-0.212901	0.163201	0.137083	0.284206	-0.280228	-0.361712	-0.287094	-0.337724	0.217883	-0.017948	0.424587	-0.036826	0.023086	-0.120244	0.211559	-0.012648	-0.215937	-0.177615	0.214899	-0.340465	0.197548	0.048107	-0.109796	0.572960	0.203601	0.216255	-0.788812	-0.158108	-0.159501	-0.115101	-0.429288
-0.124566	-0.205877	-0.426566	0.302611	0.121427	-0.305995	-0.021710	0.177947	-0.162340	-0.070772	0.137700	0.066585	0.190556	-0.291175	-0.413846	-0.107326	-0.051879	-0.681929	0.266268	-0.046717	-0.192004	-0.143932	0.075383	-0.309738	-0.026890	0.331886	-0.425387	0.198128	0.268584	0.005186	-0.388282	-0.388159	0.144122	0.312481	-0.312819	0.059244	-0.765386	0.214277	-0.256657	0.221598	0.008705	-0.067628	-0.389082	0.124788	0.185767	-0.019880	-0.048777	0.181135	-0.347311	-0.042449
-0.102224	0.112993	-0.162438	-0.345592	0.069131	-0.273530	0.633806	0.166059	0.472985	-0.132329	-0.327507	0.559202	0.244831	0.350333	0.944346	0.215056	-0.278005	-0.176604	-0.017022	-0.306780	-0.097770	0.328150	0.349660	-0.400529	0.258132	0.479568	-0.346224	0.066605	0.131841	-0.600704	-0.053789	-0.295568	0.418444	0.182021	0.180279	-0.151207	0.006670	-0.006494	-0.204091	0.062211	0.310621	0.222112	-0.356426	0.421258	-0.448645	-0.061407	-0.282403	-0.203063	0.543485	-0.223806
-0.198606	-0.187857	-0.097484	0.212436	0.219371	-0.206958	-0.271017	0.253835	0.251556	0.046841	0.236620	-0.223502	0.255763	-0.017855	0.350577	0.351506	0.230360	0.033083	-0.522786	0.210953	0.170884	-0.304747	-0.294692	-0.305974	0.574856	-0.084052	-0.244301	0.241163	-0.070800	0.820313	-0.003892	0.316921	0.331539	-0.242732	0.274015	-0.067712	0.280768	-0.069426	-0.392417	0.296622	0.134781	0.429828	0.076818	0.712493	-0.393930	-0.471454	0.118385	-0.186702	0.157991	0.681806
0.316278	0.152991	0.112132	-0.094558	0.430652	0.012874	0.483573	0.541032	-0.348727	-0.270095	0.036727	0.564724	-0.198996	0.188156	0.248455	-0.141927	0.099929	0.217837	-0.049459	0.330321	0.043153	-0.106462	0.364970	0.362405	0.051853	-0.167571	0.321452	0.943080	0.506032	-0.105309	0.140916	0.239815	0.465185	-0.193874	-0.280194	0.026806	-0.229437	-0.393820	-0.106896	-0.133771	0.173961	0.285072	-0.472221	-0.067714	0.413079	-0.464676	-0.170527	0.199774	-0.303025	0.403027
0.093643	-0.008102	0.165582	-0.131951	0.062140	-0.039571	0.023177	0.052732	0.302646	-0.340714	-0.059613	-0.010003	-0.047638	0.003151	0.118487	-0.346289	-0.325152	-0.144855	0.218068	0.050891	-0.031485	0.174034	-0.171600	0.482060	-0.056670	-0.057328	0.054573	-0.203043	-0.386055	-0.145810	-0.545695	-0.339007	0.442994	-0.378556	-0.004169	-0.179124	-0.332176	-0.425201	-0.064131	0.275800	-0.183712	0.192179	-0.233095	-0.092784	-0.106064	0.219171	-0.087406	0.580193	-0.000264	0.057187
0.754931	0.065220	0.127030	0.246136	-0.103304	-0.388442	0.308465	0.140781	-0.604460	-0.777562	-0.318735	-0.399166	-0.129843	0.348006	0.152632	-0.675677	-0.070603	0.277999	0.068172	0.580981	0.251793	0.502853	-0.113245	-0.184626	-0.062783	-0.108018	0.334561	-0.188424	-0.250457	0.103411	0.210023	0.015209	0.187771	-0.067615	0.404657	-0.317197	-0.196394	0.620756	-0.332802	-0.655276	-0.127352	0.120558	0.151813	0.315370	-0.270796	-0.088003	-0.310273	0.067667	0.448433	0.032569
0.254084	-0.114318	0.425742	-0.166775	-0.481135	-0.325881	0.167911	0.054526	0.251508	-0.023090	0.025942	0.160738	0.265334	-0.171640	-0.044014	0.075429	0.191735	-0.446727	-0.325310	-0.632643	-0.222358	-0.429398	-0.093908	0.321193	0.156936	0.271283	-0.231462	0.113643	0.280794	0.029854	-0.086133	-0.231564	-0.271176	0.422306	0.024362	0.557729	-0.711173	-0.269301	-0.535796	-0.048635	0.268871	-0.322663	-0.189812	-0.200920	0.442098	-0.166362	0.444135	-0.000112	0.087980	-0.700602
